timestamp,cluster,warehouses,duration_seconds,git_branch,run_type,metric_value,metric_name
2025-08-11 02:40:33,perf9,16000,7200,origin/main,default_oltp_sink_on,205299,tpmC
2025-08-11 03:45:35,perf3,12000,1800,origin/main,latency,154075,tpmC
2025-08-11 03:45:35,perf3,12000,1800,origin/main,latency,36,newOrderLatency90
2025-08-11 05:24:40,perf2,16000,7200,origin/main,default,205037,tpmC
2025-08-11 05:24:40,perf2,16000,7200,origin/main,default,172,newOrderLatency90
2025-08-11 06:05:04,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154099,tpmC
2025-08-11 06:05:04,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,44,newOrderLatency90
2025-08-11 06:15:45,perf9,16000,7200,origin/main,default_oltp_sink_on,64,newOrderLatency90
2025-08-11 06:15:45,perf9,16000,7200,origin/main,default_oltp_sink_on,205321,tpmC
2025-08-11 06:22:46,perf7,5000,3600,origin/stable-25-1-1,default,17,newOrderLatency90
2025-08-11 06:22:46,perf7,5000,3600,origin/stable-25-1-1,default,64277,tpmC
2025-08-11 07:37:17,perf2,12000,1800,origin/main,latency,154012,tpmC
2025-08-11 07:37:17,perf2,12000,1800,origin/main,latency,124,newOrderLatency90
2025-08-11 08:19:45,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,82,newOrderLatency90
2025-08-11 08:19:45,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,205203,tpmC
2025-08-11 08:21:34,perf3,16000,7200,origin/main,default,74,newOrderLatency90
2025-08-11 08:21:34,perf3,16000,7200,origin/main,default,205264,tpmC
2025-08-11 08:24:47,perf7,5000,3600,origin/main,default,64262,tpmC
2025-08-11 08:24:47,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-08-11 10:15:02,perf9,16000,7200,origin/main,default_oltp_sink_on,205274,tpmC
2025-08-11 10:15:02,perf9,16000,7200,origin/main,default_oltp_sink_on,66,newOrderLatency90
2025-08-11 10:34:08,perf3,12000,1800,origin/main,latency,154207,tpmC
2025-08-11 10:34:08,perf3,12000,1800,origin/main,latency,40,newOrderLatency90
2025-08-11 10:37:11,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-08-11 10:37:11,perf7,5000,3600,origin/main,default,64245,tpmC
2025-08-11 12:17:32,perf2,16000,7200,origin/main,default,204946,tpmC
2025-08-11 12:17:32,perf2,16000,7200,origin/main,default,184,newOrderLatency90
2025-08-11 12:32:22,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154236,tpmC
2025-08-11 12:32:22,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,38,newOrderLatency90
2025-08-11 12:58:12,perf7,5000,3600,origin/main,default,64300,tpmC
2025-08-11 12:58:12,perf7,5000,3600,origin/main,default,18,newOrderLatency90
2025-08-11 14:30:10,perf2,12000,1800,origin/main,latency,154015,tpmC
2025-08-11 14:30:10,perf2,12000,1800,origin/main,latency,112,newOrderLatency90
2025-08-11 14:42:54,perf9,16000,7200,origin/main,default_oltp_sink_on,62,newOrderLatency90
2025-08-11 14:42:54,perf9,16000,7200,origin/main,default_oltp_sink_on,205360,tpmC
2025-08-11 15:10:02,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,205207,tpmC
2025-08-11 15:10:02,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,79,newOrderLatency90
2025-08-11 15:21:42,perf7,5000,3600,origin/main,default,64292,tpmC
2025-08-11 15:21:42,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-11 15:22:09,perf3,16000,7200,origin/stable-25-1,default,205225,tpmC
2025-08-11 15:22:09,perf3,16000,7200,origin/stable-25-1,default,76,newOrderLatency90
2025-08-11 17:29:30,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-08-11 17:29:30,perf7,5000,3600,origin/main,default,64275,tpmC
2025-08-11 17:34:49,perf3,12000,1800,origin/stable-25-1,latency,154116,tpmC
2025-08-11 17:34:49,perf3,12000,1800,origin/stable-25-1,latency,40,newOrderLatency90
2025-08-11 18:42:17,perf2,16000,7200,origin/main,default,204910,tpmC
2025-08-11 18:42:17,perf2,16000,7200,origin/main,default,184,newOrderLatency90
2025-08-11 19:03:13,perf9,16000,7200,origin/main,default_oltp_sink_on,205328,tpmC
2025-08-11 19:03:13,perf9,16000,7200,origin/main,default_oltp_sink_on,68,newOrderLatency90
2025-08-11 19:22:32,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,38,newOrderLatency90
2025-08-11 19:22:32,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154216,tpmC
2025-08-11 19:50:15,perf7,5000,3600,origin/main,default,64281,tpmC
2025-08-11 19:50:15,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-11 20:54:39,perf2,12000,1800,origin/main,latency,136,newOrderLatency90
2025-08-11 20:54:39,perf2,12000,1800,origin/main,latency,153849,tpmC
2025-08-11 21:29:04,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,205150,tpmC
2025-08-11 21:29:04,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,84,newOrderLatency90
2025-08-11 22:26:13,perf3,16000,7200,origin/main,default,75,newOrderLatency90
2025-08-11 22:26:13,perf3,16000,7200,origin/main,default,205255,tpmC
2025-08-11 22:38:42,perf9,16000,7200,origin/main,default_oltp_sink_on,205368,tpmC
2025-08-11 22:38:42,perf9,16000,7200,origin/main,default_oltp_sink_on,64,newOrderLatency90
2025-08-11 23:09:42,perf7,5000,3600,origin/main,default,18,newOrderLatency90
2025-08-11 23:09:42,perf7,5000,3600,origin/main,default,64268,tpmC
2025-08-12 01:02:02,perf2,16000,7200,origin/main,default,172,newOrderLatency90
2025-08-12 01:02:02,perf2,16000,7200,origin/main,default,205056,tpmC
2025-08-12 01:02:52,perf3,12000,1800,origin/main,latency,40,newOrderLatency90
2025-08-12 01:02:52,perf3,12000,1800,origin/main,latency,154144,tpmC
2025-08-12 01:17:07,perf7,5000,3600,origin/main,default,64267,tpmC
2025-08-12 01:17:07,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-12 02:07:10,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154091,tpmC
2025-08-12 02:07:10,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,41,newOrderLatency90
2025-08-12 02:38:41,perf9,16000,7200,origin/main,default_oltp_sink_on,63,newOrderLatency90
2025-08-12 02:38:41,perf9,16000,7200,origin/main,default_oltp_sink_on,205348,tpmC
2025-08-12 03:17:38,perf2,12000,1800,origin/main,latency,124,newOrderLatency90
2025-08-12 03:17:38,perf2,12000,1800,origin/main,latency,154022,tpmC
2025-08-12 04:31:15,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,205150,tpmC
2025-08-12 04:31:15,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,85,newOrderLatency90
2025-08-12 05:42:33,perf3,16000,7200,origin/stable-25-1-3,default,205264,tpmC
2025-08-12 05:42:33,perf3,16000,7200,origin/stable-25-1-3,default,80,newOrderLatency90
2025-08-12 06:14:33,perf9,16000,7200,origin/main,default_oltp_sink_on,66,newOrderLatency90
2025-08-12 06:14:33,perf9,16000,7200,origin/main,default_oltp_sink_on,205328,tpmC
2025-08-12 07:25:21,perf2,16000,7200,origin/main,default,204995,tpmC
2025-08-12 07:25:21,perf2,16000,7200,origin/main,default,172,newOrderLatency90
2025-08-12 08:08:54,perf3,12000,1800,origin/stable-25-1-3,latency,41,newOrderLatency90
2025-08-12 08:08:54,perf3,12000,1800,origin/stable-25-1-3,latency,154202,tpmC
2025-08-12 08:50:41,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,39,newOrderLatency90
2025-08-12 08:50:41,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154157,tpmC
2025-08-12 09:11:09,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-12 09:11:09,perf7,5000,3600,origin/main,default,64283,tpmC
2025-08-12 09:37:54,perf2,12000,1800,origin/main,latency,154025,tpmC
2025-08-12 09:37:54,perf2,12000,1800,origin/main,latency,124,newOrderLatency90
2025-08-12 09:49:50,perf9,16000,7200,origin/main,default_oltp_sink_on,205360,tpmC
2025-08-12 09:49:50,perf9,16000,7200,origin/main,default_oltp_sink_on,65,newOrderLatency90
2025-08-12 11:18:36,perf7,5000,3600,origin/main,default,64266,tpmC
2025-08-12 11:18:36,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-12 11:23:19,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,205205,tpmC
2025-08-12 11:23:19,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,82,newOrderLatency90
2025-08-12 13:04:23,perf3,16000,7200,origin/stable-25-1,default,205160,tpmC
2025-08-12 13:04:23,perf3,16000,7200,origin/stable-25-1,default,84,newOrderLatency90
2025-08-12 13:38:23,perf7,5000,3600,origin/main,default,64279,tpmC
2025-08-12 13:38:23,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-08-12 13:55:21,perf9,16000,7200,origin/main,default_oltp_sink_on,68,newOrderLatency90
2025-08-12 13:55:21,perf9,16000,7200,origin/main,default_oltp_sink_on,205316,tpmC
2025-08-12 13:57:19,perf2,16000,7200,origin/main,default,172,newOrderLatency90
2025-08-12 13:57:19,perf2,16000,7200,origin/main,default,204998,tpmC
2025-08-12 15:17:00,perf3,12000,1800,origin/stable-25-1,latency,44,newOrderLatency90
2025-08-12 15:17:00,perf3,12000,1800,origin/stable-25-1,latency,154187,tpmC
2025-08-12 15:35:51,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154056,tpmC
2025-08-12 15:35:51,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,42,newOrderLatency90
2025-08-12 16:09:54,perf2,12000,1800,origin/main,latency,124,newOrderLatency90
2025-08-12 16:09:54,perf2,12000,1800,origin/main,latency,153955,tpmC
2025-08-12 16:26:52,perf7,5000,3600,origin/main,default,64237,tpmC
2025-08-12 16:26:52,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-08-12 18:07:24,perf9,16000,7200,origin/main,default_oltp_sink_on,65,newOrderLatency90
2025-08-12 18:07:24,perf9,16000,7200,origin/main,default_oltp_sink_on,205344,tpmC
2025-08-12 18:40:52,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,205133,tpmC
2025-08-12 18:40:52,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,83,newOrderLatency90
2025-08-12 18:49:26,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-12 18:49:26,perf7,5000,3600,origin/main,default,64248,tpmC
2025-08-12 20:17:12,perf3,16000,7200,origin/main,default,78,newOrderLatency90
2025-08-12 20:17:12,perf3,16000,7200,origin/main,default,205236,tpmC
2025-08-12 20:38:35,perf2,16000,7200,origin/main,default,172,newOrderLatency90
2025-08-12 20:38:35,perf2,16000,7200,origin/main,default,205032,tpmC
2025-08-12 20:58:27,perf7,5000,3600,origin/main,default,64260,tpmC
2025-08-12 20:58:27,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-12 21:46:55,perf9,16000,7200,origin/main,default_oltp_sink_on,65,newOrderLatency90
2025-08-12 21:46:55,perf9,16000,7200,origin/main,default_oltp_sink_on,205319,tpmC
2025-08-12 22:45:42,perf3,12000,1800,origin/main,latency,154165,tpmC
2025-08-12 22:45:42,perf3,12000,1800,origin/main,latency,40,newOrderLatency90
2025-08-12 22:51:11,perf2,12000,1800,origin/main,latency,154002,tpmC
2025-08-12 22:51:11,perf2,12000,1800,origin/main,latency,112,newOrderLatency90
2025-08-12 22:53:20,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154012,tpmC
2025-08-12 22:53:20,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,40,newOrderLatency90
2025-08-13 00:59:28,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,81,newOrderLatency90
2025-08-13 00:59:28,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,205180,tpmC
2025-08-13 01:32:43,perf9,16000,7200,origin/main,default_oltp_sink_on,205288,tpmC
2025-08-13 01:32:43,perf9,16000,7200,origin/main,default_oltp_sink_on,68,newOrderLatency90
2025-08-13 03:00:38,perf2,16000,7200,origin/main,default,204990,tpmC
2025-08-13 03:00:38,perf2,16000,7200,origin/main,default,172,newOrderLatency90
2025-08-13 03:14:54,perf3,16000,7200,origin/stable-25-1-3,default,75,newOrderLatency90
2025-08-13 03:14:54,perf3,16000,7200,origin/stable-25-1-3,default,205256,tpmC
2025-08-13 04:20:14,perf7,5000,3600,origin/stable-25-1-1,default,64254,tpmC
2025-08-13 04:20:14,perf7,5000,3600,origin/stable-25-1-1,default,18,newOrderLatency90
2025-08-13 05:13:15,perf2,12000,1800,origin/main,latency,112,newOrderLatency90
2025-08-13 05:13:15,perf2,12000,1800,origin/main,latency,153981,tpmC
2025-08-13 05:28:55,perf3,12000,1800,origin/stable-25-1-3,latency,154057,tpmC
2025-08-13 05:28:55,perf3,12000,1800,origin/stable-25-1-3,latency,41,newOrderLatency90
2025-08-13 05:28:58,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154128,tpmC
2025-08-13 05:28:58,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,42,newOrderLatency90
2025-08-13 05:40:00,perf9,16000,7200,origin/main,default_oltp_sink_on,65,newOrderLatency90
2025-08-13 05:40:00,perf9,16000,7200,origin/main,default_oltp_sink_on,205267,tpmC
2025-08-13 06:19:20,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-08-13 06:19:20,perf7,5000,3600,origin/main,default,64300,tpmC
2025-08-13 07:34:54,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,205213,tpmC
2025-08-13 07:34:54,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,80,newOrderLatency90
2025-08-13 08:35:38,perf7,5000,3600,origin/main,default,64297,tpmC
2025-08-13 08:35:38,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-13 09:15:34,perf9,16000,7200,origin/main,default_oltp_sink_on,205367,tpmC
2025-08-13 09:15:34,perf9,16000,7200,origin/main,default_oltp_sink_on,67,newOrderLatency90
2025-08-13 09:47:08,perf2,16000,7200,origin/main,default,172,newOrderLatency90
2025-08-13 09:47:08,perf2,16000,7200,origin/main,default,204995,tpmC
2025-08-13 10:18:50,perf3,16000,7200,origin/stable-25-1,default,74,newOrderLatency90
2025-08-13 10:18:50,perf3,16000,7200,origin/stable-25-1,default,205292,tpmC
2025-08-13 10:44:51,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-13 10:44:51,perf7,5000,3600,origin/main,default,64295,tpmC
2025-08-13 11:47:35,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154110,tpmC
2025-08-13 11:47:35,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,43,newOrderLatency90
2025-08-13 12:26:14,perf2,12000,1800,origin/main,latency,124,newOrderLatency90
2025-08-13 12:26:14,perf2,12000,1800,origin/main,latency,154050,tpmC
2025-08-13 12:31:17,perf3,12000,1800,origin/stable-25-1,latency,43,newOrderLatency90
2025-08-13 12:31:17,perf3,12000,1800,origin/stable-25-1,latency,154137,tpmC
2025-08-13 12:43:57,perf7,5000,3600,origin/main,default,18,newOrderLatency90
2025-08-13 12:43:57,perf7,5000,3600,origin/main,default,64280,tpmC
2025-08-13 12:59:41,perf9,16000,7200,origin/main,default_oltp_sink_on,66,newOrderLatency90
2025-08-13 12:59:41,perf9,16000,7200,origin/main,default_oltp_sink_on,205370,tpmC
2025-08-13 14:24:00,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,82,newOrderLatency90
2025-08-13 14:24:00,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,205180,tpmC
2025-08-13 15:06:41,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-13 15:06:41,perf7,5000,3600,origin/main,default,64253,tpmC
2025-08-13 17:04:00,perf9,16000,7200,origin/main,default_oltp_sink_on,205341,tpmC
2025-08-13 17:04:00,perf9,16000,7200,origin/main,default_oltp_sink_on,64,newOrderLatency90
2025-08-13 17:15:31,perf7,5000,3600,origin/main,default,64270,tpmC
2025-08-13 17:15:31,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-13 17:28:17,perf2,16000,7200,origin/main,default,184,newOrderLatency90
2025-08-13 17:28:17,perf2,16000,7200,origin/main,default,204907,tpmC
2025-08-13 17:42:45,perf3,16000,7200,origin/main,default,205213,tpmC
2025-08-13 17:42:45,perf3,16000,7200,origin/main,default,80,newOrderLatency90
2025-08-13 18:36:33,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154119,tpmC
2025-08-13 18:36:33,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,39,newOrderLatency90
2025-08-13 19:31:57,perf7,5000,3600,origin/main,default,64280,tpmC
2025-08-13 19:31:57,perf7,5000,3600,origin/main,default,18,newOrderLatency90
2025-08-13 19:40:52,perf2,12000,1800,origin/main,latency,112,newOrderLatency90
2025-08-13 19:40:52,perf2,12000,1800,origin/main,latency,154095,tpmC
2025-08-13 19:55:15,perf3,12000,1800,origin/main,latency,154150,tpmC
2025-08-13 19:55:15,perf3,12000,1800,origin/main,latency,35,newOrderLatency90
2025-08-13 21:01:01,perf9,16000,7200,origin/main,default_oltp_sink_on,62,newOrderLatency90
2025-08-13 21:01:01,perf9,16000,7200,origin/main,default_oltp_sink_on,205323,tpmC
2025-08-13 21:01:17,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,205145,tpmC
2025-08-13 21:01:17,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,82,newOrderLatency90
2025-08-13 21:31:15,perf7,5000,3600,origin/main,default,64264,tpmC
2025-08-13 21:31:15,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-13 22:33:11,perf3,16000,7200,origin/prestable-25-2,default,205254,tpmC
2025-08-13 22:33:11,perf3,16000,7200,origin/prestable-25-2,default,75,newOrderLatency90
2025-08-13 23:55:23,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-13 23:55:23,perf7,5000,3600,origin/main,default,64267,tpmC
2025-08-14 00:18:22,perf2,16000,7200,origin/stable-25-1-1,default,184,newOrderLatency90
2025-08-14 00:18:22,perf2,16000,7200,origin/stable-25-1-1,default,204834,tpmC
2025-08-14 00:45:46,perf3,12000,1800,origin/prestable-25-2,latency,38,newOrderLatency90
2025-08-14 00:45:46,perf3,12000,1800,origin/prestable-25-2,latency,154153,tpmC
2025-08-14 01:01:35,perf9,16000,7200,origin/main,default_oltp_sink_on,205379,tpmC
2025-08-14 01:01:35,perf9,16000,7200,origin/main,default_oltp_sink_on,64,newOrderLatency90
2025-08-14 01:13:45,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,39,newOrderLatency90
2025-08-14 01:13:45,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154051,tpmC
2025-08-14 01:54:52,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-14 01:54:52,perf7,5000,3600,origin/main,default,64254,tpmC
2025-08-14 02:30:55,perf2,12000,1800,origin/stable-25-1-1,latency,148,newOrderLatency90
2025-08-14 02:30:55,perf2,12000,1800,origin/stable-25-1-1,latency,153843,tpmC
2025-08-14 03:29:43,perf4,16000,14400,origin/stable-25-1-1,default_EnableLocalDBBtreeIndex_false,205011,tpmC
2025-08-14 03:29:43,perf4,16000,14400,origin/stable-25-1-1,default_EnableLocalDBBtreeIndex_false,100,newOrderLatency90
2025-08-14 04:02:24,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-14 04:02:24,perf7,5000,3600,origin/main,default,64279,tpmC
2025-08-14 04:52:12,perf9,16000,7200,origin/stable-25-1-1,default_oltp_sink_on,83,newOrderLatency90
2025-08-14 04:52:12,perf9,16000,7200,origin/stable-25-1-1,default_oltp_sink_on,205082,tpmC
2025-08-14 05:36:54,perf3,16000,7200,origin/stable-25-1-3,default,205299,tpmC
2025-08-14 05:36:54,perf3,16000,7200,origin/stable-25-1-3,default,72,newOrderLatency90
2025-08-14 07:01:13,perf2,16000,7200,origin/main,default,205024,tpmC
2025-08-14 07:01:13,perf2,16000,7200,origin/main,default,172,newOrderLatency90
2025-08-14 07:28:41,perf7,5000,3600,origin/stable-25-1-1,default,64290,tpmC
2025-08-14 07:28:41,perf7,5000,3600,origin/stable-25-1-1,default,18,newOrderLatency90
2025-08-14 07:42:17,perf4,12000,1800,origin/stable-25-1-1,latency_EnableLocalDBBtreeIndex_false,44,newOrderLatency90
2025-08-14 07:42:17,perf4,12000,1800,origin/stable-25-1-1,latency_EnableLocalDBBtreeIndex_false,154092,tpmC
2025-08-14 07:49:24,perf3,12000,1800,origin/stable-25-1-3,latency,38,newOrderLatency90
2025-08-14 07:49:24,perf3,12000,1800,origin/stable-25-1-3,latency,154159,tpmC
2025-08-14 09:13:58,perf2,12000,1800,origin/main,latency,124,newOrderLatency90
2025-08-14 09:13:58,perf2,12000,1800,origin/main,latency,154034,tpmC
2025-08-14 09:19:16,perf9,16000,7200,origin/main,default_oltp_sink_on,72,newOrderLatency90
2025-08-14 09:19:16,perf9,16000,7200,origin/main,default_oltp_sink_on,205264,tpmC
2025-08-14 09:28:23,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-14 09:28:23,perf7,5000,3600,origin/main,default,64247,tpmC
2025-08-14 09:47:29,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,86,newOrderLatency90
2025-08-14 09:47:29,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,205146,tpmC
2025-08-14 12:01:27,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-14 12:01:27,perf7,5000,3600,origin/main,default,64223,tpmC
2025-08-14 13:03:38,perf3,16000,7200,origin/stable-25-1,default,73,newOrderLatency90
2025-08-14 13:03:38,perf3,16000,7200,origin/stable-25-1,default,205292,tpmC
2025-08-14 13:41:25,perf9,16000,7200,origin/main,default_oltp_sink_on,65,newOrderLatency90
2025-08-14 13:41:25,perf9,16000,7200,origin/main,default_oltp_sink_on,205316,tpmC
2025-08-14 14:00:08,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,36,newOrderLatency90
2025-08-14 14:00:08,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154118,tpmC
2025-08-14 14:21:21,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-14 14:21:21,perf7,5000,3600,origin/main,default,64260,tpmC
2025-08-14 15:31:08,perf3,12000,1800,origin/stable-25-1,latency,42,newOrderLatency90
2025-08-14 15:31:08,perf3,12000,1800,origin/stable-25-1,latency,154151,tpmC
2025-08-14 16:01:37,perf2,12000,1800,origin/main,latency,112,newOrderLatency90
2025-08-14 16:01:37,perf2,12000,1800,origin/main,latency,154045,tpmC
2025-08-14 16:42:46,perf7,5000,3600,origin/main,default,17,newOrderLatency90
2025-08-14 16:42:46,perf7,5000,3600,origin/main,default,64263,tpmC
2025-08-14 18:56:10,perf7,5000,3600,origin/main,default,64270,tpmC
2025-08-14 18:56:10,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-14 20:40:23,perf3,16000,7200,origin/main,default,205252,tpmC
2025-08-14 20:40:23,perf3,16000,7200,origin/main,default,76,newOrderLatency90
2025-08-14 20:46:33,perf2,16000,7200,origin/main,default,204997,tpmC
2025-08-14 20:46:33,perf2,16000,7200,origin/main,default,184,newOrderLatency90
2025-08-14 20:54:49,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154172,tpmC
2025-08-14 20:54:49,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,42,newOrderLatency90
2025-08-14 21:15:17,perf7,5000,3600,origin/main,default,64258,tpmC
2025-08-14 21:15:17,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-14 21:52:14,perf9,16000,7200,origin/main,default_oltp_sink_on,205376,tpmC
2025-08-14 21:52:14,perf9,16000,7200,origin/main,default_oltp_sink_on,64,newOrderLatency90
2025-08-14 22:52:58,perf3,12000,1800,origin/main,latency,154112,tpmC
2025-08-14 22:52:58,perf3,12000,1800,origin/main,latency,38,newOrderLatency90
2025-08-14 22:59:06,perf2,12000,1800,origin/main,latency,112,newOrderLatency90
2025-08-14 22:59:06,perf2,12000,1800,origin/main,latency,154124,tpmC
2025-08-14 23:14:20,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-14 23:14:20,perf7,5000,3600,origin/main,default,64271,tpmC
2025-08-14 23:23:28,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,81,newOrderLatency90
2025-08-14 23:23:28,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,205165,tpmC
2025-08-15 01:13:42,perf7,5000,3600,origin/main,default,64263,tpmC
2025-08-15 01:13:42,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-15 01:49:30,perf9,16000,7200,origin/main,default_oltp_sink_on,66,newOrderLatency90
2025-08-15 01:49:30,perf9,16000,7200,origin/main,default_oltp_sink_on,205312,tpmC
2025-08-15 03:35:54,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,38,newOrderLatency90
2025-08-15 03:35:54,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154142,tpmC
2025-08-15 03:41:07,perf2,16000,7200,origin/main,default,184,newOrderLatency90
2025-08-15 03:41:07,perf2,16000,7200,origin/main,default,204859,tpmC
2025-08-15 03:43:42,perf3,16000,7200,origin/stable-25-1-3,default,205237,tpmC
2025-08-15 03:43:42,perf3,16000,7200,origin/stable-25-1-3,default,70,newOrderLatency90
2025-08-15 05:25:04,perf9,16000,7200,origin/main,default_oltp_sink_on,205310,tpmC
2025-08-15 05:25:04,perf9,16000,7200,origin/main,default_oltp_sink_on,67,newOrderLatency90
2025-08-15 05:41:23,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,82,newOrderLatency90
2025-08-15 05:41:23,perf4,16000,14400,origin/main,default_EnableLocalDBBtreeIndex_false,205170,tpmC
2025-08-15 05:57:52,perf3,12000,1800,origin/stable-25-1-3,latency,154090,tpmC
2025-08-15 05:57:52,perf3,12000,1800,origin/stable-25-1-3,latency,39,newOrderLatency90
2025-08-15 06:16:04,perf2,12000,1800,origin/main,latency,153892,tpmC
2025-08-15 06:16:04,perf2,12000,1800,origin/main,latency,124,newOrderLatency90
2025-08-15 07:41:53,perf7,5000,3600,origin/main,default,64252,tpmC
2025-08-15 07:41:53,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-15 09:00:23,perf9,16000,7200,origin/main,default_oltp_sink_on,205301,tpmC
2025-08-15 09:00:23,perf9,16000,7200,origin/main,default_oltp_sink_on,62,newOrderLatency90
2025-08-15 09:55:28,perf7,5000,3600,origin/main,default,64278,tpmC
2025-08-15 09:55:28,perf7,5000,3600,origin/main,default,16,newOrderLatency90
2025-08-15 10:12:56,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,41,newOrderLatency90
2025-08-15 10:12:56,perf4,12000,1800,origin/main,latency_EnableLocalDBBtreeIndex_false,154167,tpmC
